"318","sevennation","Seven Nation Army","The White Stripes",,,,"1"
"301","shadow","Shadow",,"its just a concrete wall, moves like shadow
tear down in front of your face, watching your pain
tear down in front of your eyes, no protection
how could they believe, that they're safe with a door

its written on your face what your seeing
its written on the wall like silent shadow
right there in front of your eyes 1,2,3
and they will believe lifted like a curtain would

tear down the concrete walls, there's no protection
right there in place so plain mask on your face
or mask in front of your eyes, we believe
if they find the door, then they'll find the battle ",,,"0"
"299","glastonbury","Glastonbury",,,,"Working title. Off of upcoming untitled new album.","0"
"302","air","Air Song",,"i can see it in your eyes, that you don't know what to say
i say goodbye, and walk away

message in the writings on the wall
and in the ads that make the subway car
and on the billboards in the city lights
and on the tv stations late at night ",,,"0"
"320","papercut","Papercut",,,,,"0"
"319","bow","Take a Bow","Muse",,,,"1"
"306","mariostar","Super Mario Starman Jam",,,,"From the video game Super Mario Bros. It is the music you hear when Mario gets the super star powerup.","2"
"307","sweat","Sweat Box",,,,,"0"
"308","minions","Minions",,"Another dreamy summer dog day afternoon
running short of life from chasing after you
people scamper by, all avert their eyes and walk away

Building blocks of mountains hidden in your soul
and script a poem for you while I'm all alone
Thoughts that can't be stopped, my fingers hammer drop and type away

Baby I'm in space when I'm with you...
Floating around nothing to do
maybe we can take a walk on the moon

Saw you look around to see who plays the game
And wishing I had spoken all I had to say
Through your squinted eyes you see through my disguise

Minions winding by and speeding downt he road
Trees arms line the street while my arms wait below
Hope you'll fall inside and lay beside and float away

Baby I'm in space when I'm with you...
Floating around nothing to do
maybe we can take a walk on the moon

Baby I'm in space when I'm with you...
Floating around nothing to do
maybe we can take a walk on the moon",,,"0"
"309","rock","Rockafella",,"You're always standing by my siiiieiiide
You make me feel alive like a parachute in the sky
And when I'm rollin' by myself
I try to pass the time with someone who shares the wealth

I got a good feeling this afternoon

Welcome to the crazy part of town
We like to take your life and turn it upside down
Like lightning coming from the sky
Dont blink or close your eyes the moment will pass you by

Just like a good feeling this afternoon
Give me the good feeling this afternoon

Rollin down the window Im getting too high
Got a dashboard bubbler and a girl that wants to driiieeiiive
I'm rollin' down the highway, I'm feeling like a king
Got my head out the window and a girl that wants to sing

You know what?

Camp fire outside against the cold
Inside you hold my eyes whenever I tell you so
You tire of giving me yourself
I tried to socialize but right to sleep I fell

Got it good baby... this afternoon

I woke up later than the sun
hobnobbed and fraternized with my work already done
hopped in the jacuzzi with my friends
sat down and listened to dark side from end to end

I got a good feeling this afternoon
I got a good feeling this afternoon

Rollin down the window getting too high
Got a dashboard bubbler and a girl that wants to driiieeiiive
Im rollin' down the highway, I'm feeling like a king
Got my head out the window and a girl that wants to sing ",,,"0"
"310","moshifameus","Moshi-Fameus Jam",,,,,"2"
"311","strobelights","Strobelights and Martinis",,,,,"0"
"252","oname","Onamae Wa","Sam Altman","Note: English translations in parentheses

Shitsomon
Gar masu
Onamae wa
(I have a question? What is your name?)

Watashi no
Onamae wa
Ichi desu
(My name is number one)

Panda wa
Ecgo de
Nan desu ka
(How do you say Panda in English?)

Watashi no
Onamae wa
Panda desu
(My name is Panda)

Chorus:

Onamae wa
Onamae wa
Onamae wa
Anata no namae wa desu
(Your name please...<br>  
 Your name please...<br> 
 Your name please...<br> 
 What is your name?)",,,"0"
"304","gangster","Gangster","The Disco Biscuits",,,"<br>
This song originated from the 12/29/02 Techno I-Man intro jam. This particular I-Man is traditionally known as the ""Gangster I-Man"" and the jam is found on the Trancefusion Radio Broadcast #2 under the track title ""Gangster Jam"".
<br><br>
Up until the Starland run in February of 2007, this jam was never played again. It was teased in the 12/29/04 Basis for a Day intro jam, but a ""full"" version was never played. It was included on the wheel at Starland and was eventually landed on (thanks Julia!) which lead to its revival. It is rumored that its comeback, along with its second showing the last night of the Starland run, is a good indication that it might be on the upcoming new album, although this is only speculation.","0"
"312","matisjam","Matisyahu Jam",,,,,"2"
"313","kashmir","Kashmir","Led Zeppelin",,,,"1"
"314","lunar","Lunar Pursuit",,,,,"0"
"315","10ton","10 Ton Foot",,,,,"0"
"316","billie","Billie Jean Jam",,,,,"2"
"321","sedated","I Wanna Be Sedated","The Ramones",,,,"1"
"322","termites","Termites",,,,,"0"
"323","moonlight","Moonlight Sonata","Beethoven",,,,"1"
"324","bald","A Nigh on Bald Mountain","Modest Mussorgsky",,,,"1"
"325","toccata","Toccata and Fugue in D Minor","Bach",,,,"1"
"326","peppers","Sgt. Pepper's Lonely Hearts Club Band","The Beatles",,,,"1"
"327","peppersreprise","Sgt. Pepper's Lonely Hearts Club Band (Reprise)","The Beatles",,,,"1"
"328","alter","Alter Ego","The Disco Biscuits","My alter ego steals my ideas
We see patterns in the universe
None of them are real

I got the message
I made the call
Cause I lined them up like dominos
Just to watch them fall

I wanted to see
What the fuss was about

(this next part depends on what version you hear I don't think they 
ever really worked out this part and scrapped the song before finishing )


Why we hide ourselves from everyone
and never figure out

or 

he has all these ways
within your your dreams
never put out?? 

or 

everyone is everywhere
and ?? can't get out.

Feel it coming down,
never touch the ground
the world is in your hand?
Catch it if you can
x2

Walkin around the city
It makes me feel better
Given the chance you'll move?
I'll be the same for you

Begin at the end
take care back to the start

You move just like the northern lights
Shimmer the stars at night


Feel it coming down,
never touch the ground
the world is in your hand?
Catch it if you can
x2

This is as good as I can figure it out. ",,,"0"
"329","mastermind","Mastermind","The Disco Biscuits",,,,"0"
"330","streets","Where the Streets Have No Name","U2",,,,"1"
"331","dyer","D'yer Mak'er","Led Zepllin",,,,"1"
"332","astronomy","Astronomy Domine","Pink Floyd",,,,"1"
"333","wizards","Wizards in Winter","Trans-Siberian Orchestra",,,,"1"
"334","wannabe","Wanna Be Startin' Somethin'","Michael Jackson",,,,"1"
"335","caves","Caves of the East","Marc Brownstein",,,,"0"
"336","costume","Costume Contest Jam",,,,,"2"
"337","richman","Baby You're a Rich Man","The Beatles",,,,"1"
"338","brick","Another Brick in the Wall","Pink Floyd",,,,"1"
"339","vacation","Vacation","Marc Brownstein","Ride on in like a troubadour
Break on in through the door
Armored up a man of war
Don't even know whats true
Spend your life misunderstood
Like high priests who never could
Speak with the heavens like they thought they would
So whos gonna save you

Dont wait ever again
We'll play every day my love
Like out of a dream you'll come 
Listen to me

Dreams escape like lightnings roar
Imagine those year long for
See the light reach for the door
No one there to meet you
Another year still not there
Fade away into the air
Old man in his rockin chair
Silently became you

Then we'll roll down
The hill we live on
We lie and the angels wave
Then we lay there some days for hours
Till the sun starts to fade away",,,"0"
"341","kitn","Killing In The Name","Rage Against The Machine",,,,"1"
"342","stranger","Goodbye Stranger","Supertramp",,,,"1"
"343","denmark","Denmark Massive","The Join",,,,"1"
"344","meditation","Meditation",,,,,"0"
"345","chilled","Chilled Briefly",,,,,"0"
"346","eleven","Killing Eleven",,,,,"0"
"347","phantom","Phantom Pt. II","Justice",,,,"1"
"348","denmark","Denmark Massive","The Join",,,,"1"
"349","parkave","Park Ave","Aron Magner",,,,"0"
"350","konkrete","Konkrete",,"Myself is out of control (x2)

What if I was in your dream? Maybe you’d believe. Maybe it would be real to me. Crawl all these miniaturized fantasies when you deserve it all, and Id wait but you’d make me wait just grab your hand and say.. I don’t mind if I have to sit and wait. Cut diamonds on my teeth, skin off my taint. Feels good so much the soul flows like I said we flow, I don’t mind, I don’t mind when you turn and walk away.

Myself is out of control (x2)

Witness what no one sees, your laziness as you fall apart on the sidelines. As the rain will fall on power lines. This Freaking out and disposing and I think I witness miracles from sipping on your potion. The words are garbled like alphabet soup served by an image of your mother dressed in last night’s clothes covered in a big wet smile. I don’t mind. I don’t mind when you turn and walk away

Myself is out of control (x2)

Insane with your brain, god knows all facts in your brain. Search through the tired and mended scene. all your body falls absentee

This is what I deciphered out of the studio and live recordings... I'm confused to say the least... this song is out of control...",,,"0"
"352","mirrors","Mirrors","Marc Brownstein","Your eyes are like my mirror
When you let me stare into them,
And if I look for long it always seems
That I find myself within your dreams

(chorus)

And all the things that you think about,
And all the thoughts that you never said out loud,
Well I can hear them anyway,
And I still love you like we met just yesterday.

(chorus)
(major key jam with circus feel at end)

And in your dreams I have a chance to see
A glimpse of future life with you and me.
Well I don't wanna give it all away,
But it seems as if I'm here to stay.

(chorus)
(reduced major key jam with some cool roland work by magner - sounds like that old roland 808 sound in late 90's trance)

And when I wake I have no memory
Of all the things that we might be.
I know my love will never fade,
And I know yours will stay the same.

(chorus)
(darker jam outro)
",,,"0"
"353","uber","Uber Glue",,,,,"0"
"351","youandi","You and I",,"I think we should go outside and set the world on fire
You say that you're so bad but you know I don't buy it
I know how we both feel, so let's not let's not let's not try to hide it
So come over here right now and let's not try to fight it, 'cause you know you like it

You & I
We're different but we're still the same
You & I

I think I'm crazy, why don't you lock me away?
Cause it's late at night, I don't wanna work I wanna play
You're such a pretty little girl, I want you to stay
We can have a lot of fun, get the job done, play a little game, it's called scream my name

You & I
We're different but we're still the same
You & I
We're different but we're still the same
You & I

One two three four five six SEVEN

You & I
We're different but we're still the same
You & I
We're different but we're still the same
You & I ",,,"0"
"356","rivers","Rivers",,,,,"0"
"361","whitechicks","White Chicks & Gang Signs","Billy Reid",,,,"1"
"358","tam","Tamarin Alley","Marc Brownstein","Chaos- spraying all around
Trying to discover the mystical sound
All the players have played, the beats have been made,
But my mind is still wired up electric parade

The colors are code, sources will flow
From underneath the subconscious thoughts implode
Don't want to emerge without holding the pearl
That clarifies the answers of this beautiful world.

Mystery of alternate realms
Exploring and revealing many parallel selves
Pealing away the layers at play
Uncovering the inner pulse of Venus today

Hitting the core, looking for more
Thinking that it may explain the meaning before
All is told, and secrets unfold
And all of us may be freezing, left out in the cold

Sanity- is lost and is found
Spinning on a psychoactive merry go-round
Liquid crystal display, everyday-
You're living with intention but it's slipping away

Reaching heights with a mythical might
up into the endless dark invisible light
Answers appear, with a fog blowing clear,
A transclucent web of life, freedom from fear. ",,,"0"
"359","m80","M80","Jon Gutwillig",,,,"0"
"360","harder","Harder Better Faster Stronger","Daft Punk",,,,"1"
"362","highspeed","High Speed Racer",,,,,"0"
"363","wngti","We're Not Gonna Take It","The Who",,,,"1"
"364","low","Low","Flo Rida",,,,"1"
"365","standing","Standing On The Verge Of Getting It On","Funkadelic",,,,"1"
"366","rockyourdance","Rock Your Dance","Tuphace",,,,"1"
"367","flipflop","Flip-Flop",,,,,"0"
"14","bandc","Bernstein and Chasnoff","Marc Brownstein","Oh Bernstein and Chasnoff,
Where do you get off,
Thinking you're only two of twenty.

Oh Andy and Larry,
You're so damn hairy,
Why don't you go and take a bath?

(Because..)
You're getting sued.
Bummer, dude.
But you just don't know when it'll happen.

You're getting sued.
Bummer, dude.
But the time's just not right for that action.

Klopstein and Cabot,
We just won't have it,
We know exactly who you are.

Tariq and Shep Williams,
The pages they will fill 'em
Well, phony names will only go so far.

You're getting sued.
Bummer, dude.
But you just don't know when it'll happen.

You're getting sued.
Bummer, dude.
But the time's just not right for that action.

You're getting sued.
Bummer, dude.
But you just don't know when it'll happen.

You're getting sued.
Bummer, dude.
But the time's just not right for that action.","transcribed by Rich Steele

(main riff)

C > A > D > G

(chords over the chorus)

C > Bb > G > C > F 
C > Bb > G > C > Bb > F > G


(ending riff)

E   15 12 12 12(h)13 12 12         17 17 14 14 14(h)15 14 14
B 13                      13     15                          15
G                           12                                  14
D
A
E",,"0"
"340","city","The City","Marc Brownstein","When I was young I lived atop a mountain oh so high
It was built of ivory bricks and glass and towered in the sky
I lived above my brother and beside my father too
But they hardly ever saw me as I hung out on the roof
And I looked out on the city and the taxi cabs below
I would cherish that I had this little place to call my own
Well I thought I knew the future of the mountains in my range
If the future taught me anything the past can never change

Well I sit atop this city blowing smoke rings in the sky
With the twin peaks looming way above the place where I get high
And 10 million heads below me on an island I call mine
But we all find away to share it while we avoid each others eyes
But the truth is that these people are as much my family
As we share a love for mountains that are circled by the sea
While I look upon the city that I’ve grown to call my own
No matter where this journey takes me this place will always be my home

Chorus:
Whooooo-oooah
Sitting on a mountain top, fifteen miles (although now I think they sing floors) above the city
Whooooo-oooah
Sitting in this melting pot where you can see the future with me ",,,"0"
"28","buddha","Digital Buddha","Aron Magner","Digital Buddha's coming for you.
With a big old belly and a Fu Manchu.

Gone tomorrow, here today.

Cascade to the rhythms,
Open up your mind.
Cut loose from the furious snakes
Unwind.
Twister in the wind
As we sail through the skies.
Before you mass produce
And digitize.

Rewind to the days of forgotten lore
Take heed what the wise all had in store
Count this time
Nobody recognize
That we're all mass produced
and digitized

In the shadow of the digital buddha are the countless wise
To bring you inspiration that you cannot buy.
In the shadow of the digital buddha are the countless wise
To lift our generation to the highest high.",,,"0"
"47","dribble","Mindless Dribble","Jon Gutwillig","Whimsical, a pen in motion, thoughts roll in my mind,
scamper by so quickly now an agile word would find,
well I tried to grasp an angel, saw her wings, and watched her fly
reality for mingling dreams to scurry back and get in line.

We ordered out for mindless dribble,
over used, half wit, ishkabibble,
corner store junkies giving advice
we ordered out for paradise.

A gallery, a pen in motion, a delightful line instead,
it's chivalry outranks commotion on the roads most common tread,
and on those boots, the clicking heels, the dreams, the angel starts to fly,
to masquerade the world's parade for only seconds at a time.

We ordered out for mindless dribble,
over used, half wit, ishkabibble,
corner store junkies giving advice
we ordered out for paradise.

Apple butter toast is nice,
envisioned on a third wind twice,
my fine breaded friend was denied by the vice,
And they missed the perfume.

In a native centered world, one picks the fruit right off the trees,
on a wild blue island in the deep blue seas,
beyond a paleocentric world with all our people shaped in threes,
the only way I get around is some mild insanity.

We ordered out for mindless dribble,
over used, half wit, ishkabibble,
corner store junkies giving advice
we ordered out for paradise.

Apple butter toast is nice,
envisioned on a third wind twice,
my fine breaded friend was denied by the vice,
and they missed the perfume.","transcribed by Rich Steele
after intro, the chord they hit is a F# major played 
on the 2nd fret.
They keep hitting this until you get to the next part, which is the part
during the verse too.

the way barber plays this kinda has this shuffle feel to it. the chords dont really sustain at all. for best 
results don't press down all the way on the strings 
to keep it from sounding too loud, avoiding the heavy 
pick attack sound.

  Am    Am           G       G
E  5 5                       3 3 
B  5 5  10 10 10 10  12 12   3 3
G  5 5  9  9  9  9   12 12   4 4
D  7 7  10 10 10 10  12 12   5 5
A  7 7               10 10   5 5
E                            3 3

(verses)
(start the part above with the first line of each verse with the Am, and
hit the G with the last word of each line.)

(#1) 
  Whimsical, a pen in motion, thoughts roll off my mind.
  Scamper by so quickly, now a agile word would find.
  Tried to grasp an angel, saw her wings and watched her fly.
  Reality from mingling dreams, to scurry back and get in line.  

(Chorus)
 
  Am        G  Am   D                Bm
E 5 5 5     3  5                     7 7 7 7
B 5 5 5     3  5    7 7 7 7          7 7 7 7 
G 5 5 5     4  5    7 7 7 7          7 7 7 7
D 7 7 7     5  7    7 7 7 7          9 9 9 9 
A 7 7 7     5  7    5 5 5 5          9 9 9 9
E 5 5 5     3  5                     7 7 7 7
  
 
  F        F# G
E 1 1 1 1  2  3
B 1 1 1 1  2  3 
G 2 2 2 2  3  4
D 3 3 3 3  4  5
A 3 3 3 3  4  5
E 1 1 1 1  2  3

  
 We ordered out for Mindless Dribble
 Overused half-wit, ishkabible.
 Corner store junkies giving advice.
 We ordered out for paradise. 



(applebutter toast part)

E                                       7
B      4            4            4       7        4   7 5 5(p)4
G 4 4 4  4 6   4 4 4  4 6   4 4 4  4 6 6     4 4 4  4           6(p)4
D
A
E

Applebutter toast is nice. 
Envisioned on a third wing, twice.
My fine breaded friend, was denied by the vice 
and they missed the perfume.  
",,"0"
"376","donde","&iquest;Donde?","Aron Magner",,,,"0"
"377","pimp","Pimp Blue Rikki",,"(these are a work in progress)

she was on the palisades
want to be a rapper
she was goin uptown
i was chasin after

she was on the rollbar
kickin and a laughin
???
where she would come back faster

we're gonna make it don't stop
kickin out dreams
hittin that spot
you can't get lucky if you're never gonna die
one way out and you ain't even gonna try

i wanna be your medicine
gonna keep you rollin beside me heyyyy
i'm gonna take you to the top top momma
you can't get busted if we're gonna go further

she was in to velvet
flirtin with disaster
cupid rollin on the pills
tearin and a blastin
foreceps drop top
givin in to mobsters
thought he had the appetite
pimp blue rikkiiiii

we're gonna make it don't stop
kickn out dreams 
hittin that spot
you can't get lucky if you're never gonna die
one way out and you ain't even gonna try

i wanna be your medicine
wanna keep you rollin beside me heyyyy
gonna take you to the top top momma
you can't get nuthin if you won't go further",,,"0"
"378","dwaddle","Dwaddle",,,,,"0"
"379","flash","Flash Mob",,,,,"0"
"380","loose","Loose Change",,"Money
Is the root of all evil
Money
Makes you feel unbelievable
You know money
You can buy a half priced life
great deal for a steal
you know money
countries go to war
I guess we're all whores for

Loose change the kind that feels so strange
you know that I want to take it over
Loose change the kind that feels so strange
you know that I want to take it over

Money
Makes you see the world with insect eyes
Money
Gets you trophy cars and fancy wives
You know money
You'd pay to spend the day as me just to see
Money
Who needs sexy when you're filthy rich
you sexy bitch 

Loose change the kind that feels so strange
you know that I want to take it over
Loose change the kind that feels so strange
you know that I want to take it over",,,"0"
"381","ontime","On Time",,"I know your natural circuitry is so exciting
Your mother board has got my cords wired hard I'm all distorted

You can download my feed at the speed of lightning
I promise you won't get no static, my system is automatic, girl
Been searching far and wide (Uh huh) looking for the right prototype (Uh huh)

Gonna program your device, upload the design from my key drive
Let's get get get it right, your system's online and on time

Your body baby, it's on time
It's automatically on time
You drive me crazy you're on time
Got static, no, on time

Your random access memory is minimizing

Your clipboard is over stored but my internet will explore it
Control alt delete bugs that are hiding
I promise you won't get no static, my system is automatic girl
Been searching far and wide (Uh huh) looking for the right prototype (Uh huh)

Gonna program your device, upload the design from my key drive
Let's get get get it right, your system's online and on time

Your body baby, it's on time
It's automatically on time
You drive me crazy you're on time
Got static, no, on time",,,"0"
"382","nstb","No Sleep Till Brooklyn","The Beastie Boys",,,,"1"
"383","iamone","I am One","Smashing Pumpkins",,,,"1"
"385","fish","Fish Out of Water","Jon Gutwillig, Harry Zelnick & Alex Chig","I survived a Disco show and walked into a dream
Left the club got in my car, stopped to get a magazine
So I walked into another time, a black and white movie screen
So much pressure we create a diamond, that's when you appear

(Chorus x2)

Just like a fish out of water
Whose your pretty daughter?
She's gonna make a rebel out of me

I've been up and I've been down and somewhere in between
And I've climbed a thousand mountain tops, just to feel serene
I've been drunk and on the run from creatures in my dream
I want to know, I'm bad, I'm good it's all, it's all the same to me

(Chorus x2)

Just like a fish out of water
Whose your pretty daughter?
She's gonna make a rebel out of me

*Instrumental Section*

(Chorus x5)

Just like a fish out of water
Whose your pretty daughter?
She's gonna make a rebel out of me ",,,"0"
"389","naeba","Naeba","Marc Brownstein","Sentimental Photograph, Fog machine and wine,
Ancient distant melody, purveyor of fine rhyme
Peering out across the crowd, With Beats and ninja tune
lightning in a bottle and a snap shot of the room.
Catch your breath and look around to see if time has slowed
A stranger in a distant land along a mountain road
Geodesic Lantern Forest and a hidden sushi bar
When I look down from the sky and fly --- like a shooting star

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) 

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) 

JAM

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) 

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) 

Walking through a cloud and hands are warming on a drink
Ancient symbols on a rusty sign and sneakers in the sink
Angels dancing on the field, and pop stars on the rise
Through the darkness of the forest takes you to the other side and the red light tent is blowing up, and tempting for a while but your bed would tempt you more than tents could jet your lag in style. The hints of fate that met you in a book that lonely night said the Prince would wait for you to live your everlasting life...

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) 

Naeba little beauty won't you let me feel your soul
Naeba little beauty won't you lend your name to rock and roll
Naeba little Beauty won't you let me climb your peak
Naeba little beauty won't you lift me from my dreams (To lift me off my feet and let me fly) ",,,"0"
"384","widgets","Widgets","Aron Magner & Allen Aucoin","I'm on the outside looking in (x4)

Stop, I wanna breathe...(x5)

Make it stop I want to scream
Wake me up out of this dream
Fields of green I used to see
I'm the outside looking in

I'm on the outside looking in (I'm on the outside looking in) (x2)
",,,"0"
"391","countdownmedley","Countdown Medley",,,,,"2"
"390","portal","Portal To An Empty Head","Marc Brownstein","And I step into a black hole, take a step back
So maybe I won't go in my head
And I'm looking out the window and I see the wind blow
Maybe I won't know when to end

I can't quite make out what you said
As you step through a portal to my empty head

Hereâ€™s my portal to an empty head

And I'm driven by desire, dreams are on fire
Gonna hook a wire to my brain
And Iâ€™m sitting in a limo, living in limbo
Hoping that I won't end up insane",,,"0"
"393","cars","Cars","Gary Numan","Here in my car
I feel safest of all
I can lock all my doors
It's the only way to live
In cars

Here in my car
I can only receive
I can listen to you
It keeps me stable for days
In cars


Here in my car
Where the image breaks down
Will you visit me please?
If I open my door
In cars


Here in my car
I know I've started to think
About leaving tonight
Although nothing seems right
In cars

",,"First time played on 02/19/2010 ","1"
"394","feel","Feel Good Inc.","Gorillaz",,,"First time played on 02/20/2010","1"
"395","stormy","Stormy Monday","T-Bone Walker",,,,"1"
"396","castle","Spanish Castle Magic","Jimi Hendrix",,,,"1"
"397","myfriend","My Friend, My Friend","Phish",,,,"1"
"398","acdc","AC/DC Bag","Phish",,,,"1"
"399","gumbo","Gumbo","Phish",,,,"1"
"400","price","Price Of Sand","???",,,,"1"
"401","rider","I Know You Rider","Grateful Dead",,,,"1"
"402","camo","Camouflage Soul",,,,"First time played on 03/16/2010","0"
"403","rain","Rain Song",,,,,"0"
"404","quadd","Quad D",,,,,"0"
"405","wrecking","Big Wrecking Ball",,"Canâ€™t stop youâ€™re taking over
Your blues donâ€™t matter til your days are through
And they push their little fingers on you baby
Itâ€™s just their way of checking if itâ€™s really you
And we know youâ€™re gonna fire rise on a mission
The tabloids talking but you donâ€™t listen
A high-class kick-ass big splash success
Now everybody wants to be just like you

They say that youâ€™re so crazy
But youâ€™re big time, big time baby
The world is ending maybe
But youâ€™re big time, big time baby

I feel high cause the day is long
And you wanna get some and it wonâ€™t be long
Youâ€™re a big wrecking ball when you come on through
And thereâ€™s no one else out there make it quite so cool
So you wanna come cry on my shoulder baby
We all freak out our bodies in cages
If you wanna get wild and shine like the dew
Cause everybody wants to get a piece of you",,,"0"
"406","savesoul","Save Your Soul",,,,,"0"
"408","bombs","Bombs","Jon Gutwillig","Kids they spinning down through the hall
Kids they raging down to the floor
Bouncing like superballs off the wall
'Cause tonight we can't do anything wrong
Tonight we gonna blow it up

Blowin it upâ€¦ bombs

Your crew baby looks locked and loaded
Gonna put you in a poster with the lights exploding
We smokin firecrackers and they ready to pop
We got bottles of bubbly and we're shakin em up
Tonight weâ€™re gonna blow it up",,"Debuted on 07/16/2010 at Camp Bisco 9","0"
"407","bridge","The Bridge","Marc Brownstein","When I finally sleep, you see the way
When I rise from my grave, I can hear you say  
And when I walk down a path 
I know that you walk towards the light so slow, and it glows  
And while you dance with your tears, it plays 
The storm rages down on the side of my face 
And every time that the world spins around  
You pass through my heart and I fall to the ground  
 
Ooooh fly away  
 
Like a supersonic drink  
Intoxicating you for weeks  
Like the way the angel sings 
It flies to you with angels wings  
Like a tractorbeam of light  
It draws you towards her more each night  
Like a Triple Leches cake  
So sweet you can't resist the taste 
 
My angel flies over me and I and I fly away  
And I Fly through the night and I fly to the day  
'Til the messenger turns around 
To remind me kindly to never look down 
 
You dig a hole so deep and arrive at the core 
And you know that you've been in this hole before  
Did you know that it's never what it seems  
When you start to think that you're only in a dream  
 
OOhhhh Fly away  
 
Like a supersonic drink  
Intoxicating you for weeks  
Like the way the angels sings  
It flies to you with angels wings  
Like a tractorbeam of light  
It draws you towards her more each night  
Like a Triple Leches cake  
so sweet you can't resist the taste  
 
I see a stoic bridge beneath the cloud  
In tiny cars as they drive across the sound  
I think I see you standing there  
In your long white dress and your long blonde hair  
 
When I die for the sound to disappear  
And I swim through the past and I kick through the years  
If I sleep on the bathroom floor  
Or in the backseat of my girlfriend's car 
 
I start to ponder the sound of a distant voice  
But it becomes more faint than the growing noise  
Well you were told there's a time and a place  
And the time is now and the place awaits  
 
Well I can fly to the end of the world tonight  
And you will wait for me till I arrive  
Well we have reached the end of the line  
And I fall in your arms for the very last time  
 
Like a supersonic drink  
Intoxicating you for weeks  
Like the way the angels sings  
It flies to you with angels wings  
Like a tractorbeam of light  
It draws you towards her more each night  
Like a Triple Leches cake  
so sweet you can't resist the taste",,"Debuted on 05/28/2010","0"
"409","twist","Feeling Twisted",,"You left your house, you left your girl
You left it all for another world
You left your job, you lost your car
You left it all, it was so bizarre

Hey hey hey, you feeling wicked?
You can't explain, it wasn't anything specific
Hey hey hey, you feeling twisted?
You can't explain, it wasn't anything specific

You like to drink, you like to party
You like to spend your nights with naughty girls
So stay up late and sleep all day
And don't be scared when the people say",,,"0"
"410","neck","Neck Romancer","Aron Magner","Met you on the corner, north of 3rd and Vine
I was neat, dressed complete, you were killing time
Hair blew out the window, hands were on my seat
I was looking to get lifted and you were looking to meet

Bet you think you're crazy, bet you think you're wild
Girl I like your style now, so let's go kick it downtown

One flash of your smile, two step on the beat
Working all your style on the doormen on the street
Grinding out the dance floor, tripping through the heat
I was sure I couldn't want you more when you crawled into my sheets",,,"0"
"411","moontheme","The Moon","Nintendo",,,,"1"
"413","lastday","Last Day Of Everything","Marc Brownstein","Oh no not again, not another last day of everything,
But the second time around you can make it.
Youâ€™ll always get a second chance.
Oh no not again, another recapitulation with a better end
I said I wouldnâ€™t let it happen,
I couldnâ€™t let you go, I wouldnâ€™t let it happen, no.

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
at the same time, I know Iâ€™ve had enough
I think Iâ€™ve had enough

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
But at the same time, I know we had more fun .
I know we had more fun.

Hold on to my hand and Iâ€™ll take you to a dream that I always have
where the people almost never have faces
and the clocks never really tell time.
Stay close if you can, I donâ€™t want to lose you to another man.
I wouldnâ€™t let it happen, I couldnâ€™t let you go.
Tell me that you want to come home.

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
at the same time, I think Iâ€™ve had enough
I think Iâ€™ve had enough

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
But at the same time, I know we had more fun .
I know we had more fun.

Oh no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
at the same time, I think Iâ€™ve had enough
I think Iâ€™ve had enough

Oh no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
But at the same time, I know we had more fun .
I know we had more fun.

Try not to be scared, but the stairs don't lead to anywhere
Step into an elevator, and it takes you up through the cold air
You have no fear, step out on the deck and im always there
and the colors seem brighter and they wouldn't let you go,
I couldn't let it happen, no.

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
at the same time, I think Iâ€™ve had enough
I think Iâ€™ve had enough

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
But at the same time, I know we had more fun .
I know we had more fun.

No, no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
at the same time, I think Iâ€™ve had enough
I think Iâ€™ve had enough

Oh no Iâ€™ll never let you go
Cuz this is who I am and you are all I know
But at the same time, I know we had more fun .
I know we had more fun. ",,"Debuted on 10/25/2010","0"
"414","oneof","One Of These Days","Pink Floyd",,,,"1"
"415","blackwaltz","Waltz In Black","The Stranglers",,,,"1"
